rotten_tomatoes_link,critic_name,top_critic,publisher_name,review_type,review_score,review_date,review_content
m/zero_effect,Brian Mckay,False,eFilmCritic.com,Fresh,5/5,2003-03-20,"Not only is it hilarious, but it's a damn good detective story that has fun toying around with all the tired old conventions of the detective story"
m/zero_effect,,True,Globe and Mail,Rotten,2/4,2003-04-25,
m/zero_effect,Frank Ochieng,False,Movie Eye,Fresh,3/5,2003-05-27,An inspired and off-kilter crime caper that wears its infectious quirkiness like a badge of honor
m/zero_effect,Fred Topel,False,About.com,Fresh,4/5,2003-08-13,Awesome mystery with quirky characters and great twists.
m/zero_effect,Carol Cling,False,Las Vegas Review-Journal,Fresh,4/5,2003-08-22,
m/zero_effect,Walter Chaw,False,Film Freak Central,Fresh,5/5,2003-10-15,
m/zero_effect,Rebecca Murray,False,About.com,Fresh,3/5,2003-10-29,
m/zero_effect,Dan Lybarger,False,Nitrate Online,Fresh,4/5,2004-04-29,A charmingly off-center little film with intriguing plot twists and engaging characters.
m/zero_effect,Mike McGranaghan,False,Aisle Seat,Fresh,4/5,2005-02-25,A hidden gem.
m/zero_effect,David Cornelius,False,eFilmCritic.com,Fresh,5/5,2005-04-04,Daryl Zero is a movie character for the ages.
m/zero_effect,Emanuel Levy,False,EmanuelLevy.Com,Rotten,2/5,2005-06-26,
m/zero_effect,,False,Film Threat,Rotten,2.5/5,2005-12-06,
m/zero_effect,Jeffrey M. Anderson,False,Combustible Celluloid,Fresh,3/4,2006-05-26,"A strong debut, and a very fun movie."
m/zero_effect,Geoff Andrew,True,Time Out,Fresh,,2006-06-24,"Kasdan's is a very promising debut, its own dearth of feeling offset by able writing, engaging playing and a sure sense of pace."
m/zero_effect,Leonard Klady,True,Variety,Fresh,,2009-03-26,"There's an idiosyncratic talent at work here with the potential to blossom into bigger, better and more accomplished films."
m/zero_effect,Lisa Schwarzbaum,True,Entertainment Weekly,Rotten,C+,2011-09-07,
m/zero_effect,Mike Clark,True,USA Today,Rotten,1.5/4,2018-01-09,Zero Effect drones on for two hours unraveling a convoluted blackmail plot of zero interest.
m/zero_effect,David Nusair,False,Reel Film Reviews,Fresh,3/4,2018-05-07,"Filmmaker Kasdan, working from his own screenplay, delivers a lackadaisically-paced drama that remains entertaining throughout..."
m/zero_effect,CJ Sheu,False,Review Film Review,Fresh,,2020-07-01,"Daryl: He still has that sociopathic patina, but we get glimpses of the real person inside, revealing the film to be not satire but a loving deconstruction of a genre[.]"
m/zero_motivation,Nick McCarthy,False,Slant Magazine,Rotten,2.5/4,2014-04-23,Tayla Lavie's film misses the prime opportunity to remark on the triviality of war.
m/zero_motivation,Kent Turner,False,Film-Forward.com,Fresh,3.5/4,2014-04-28,"The characters, and the film itself, are messy, in the best, freewheeling way. The film stands out for its recklessness and confident storytelling."
m/zero_motivation,Eric D. Snider,False,About.com,Fresh,4/5,2014-04-30,Bold Israeli comedy with a loose style and deadpan humor.
m/zero_motivation,Chris Barsanti,False,PopMatters,Fresh,8/10,2014-04-30,Talya Lavie skillfully unpacks the waste and drudgery of military life into a comic narrative that's also shot through with an unnerving and free-floating anxiety.
m/zero_motivation,Rodrigo Perez,False,The Playlist,Fresh,A-,2014-05-02,"...Zero Motivation is the discovery of an exciting new original voice in cinema, who happens to be really funny, intelligent and female. We can't wait for more."
m/zero_motivation,Manohla Dargis,True,New York Times,Rotten,,2014-12-02,"As [Ms. Lavie] moves her characters from situation to situation ... it becomes evident that she had some ideas for a movie, if not enough."
m/zero_motivation,David Noh,False,Film Journal International,Fresh,,2014-12-02,Small-scale but impressively engaging.
m/zero_motivation,Alan Scherstuhl,True,Village Voice,Fresh,,2014-12-02,Zero Motivation proves something more than a piercing army/office comedy.
m/zero_motivation,Matt Prigge,False,Metro,Fresh,4/5,2014-12-03,A deceptively modest piece that builds to no more than a climactic stapler fight for the ages.
m/zero_motivation,Vadim Rizov,True,AV Club,Fresh,B,2014-12-03,"Melancholy climactic trajectory aside, Zero Motivation is primarily very funny, thanks both to its game cast and Lavie's flair for unexpected gags ..."
m/zero_motivation,Godfrey Cheshire,True,RogerEbert.com,Fresh,3.5/4,2014-12-03,"Like classic military comedies from ""Catch-22"" to ""M*A*S*H,"" Talya Lavie's ""Zero Motivation"" offers its own appealing blend of irreverence and absurdism."
m/zero_motivation,Ron Wilkinson,False,Monsters and Critics,Fresh,8/10,2014-12-05,"Starting off as a great military/industrial complex send-up, the story flounders in the home stretch when it grasps at the serious and ends up in slapstick."
m/zero_motivation,Austin Trunick,False,Under the Radar,Fresh,8/10,2014-12-05,"Writer and director Talya Lavie has a unique voice which overcomes any language or cultural barriers ... one of 2014's funniest, most twisted films."
m/zero_motivation,Mike D'Angelo,False,The Dissolve,Fresh,3.5/5,2014-12-05,This oddball exercise in deadpan drollery boasts a sensibility specific enough to herald first-time writer-director Talya Lavie as an immensely promising new talent.
m/zero_motivation,Jordan Hoffman,True,Guardian,Fresh,4/5,2014-12-05,"The elevator pitch ""Girls meets M*A*S*H"" may seem a tad reductive, but it's apt. The angst is the same though the specifics, and urgency, has changed."
m/zero_motivation,Laura Clifford,False,Reeling Reviews,Fresh,B-,2014-12-05,"Lavie's made a film from an unique perspective, one which illustrates how discriminationworks against the system, undermining it by breeding contempt."
m/zero_motivation,Miriam Krule,True,Slate,Fresh,,2014-12-08,Zero Motivation is what you would get if the Coen brothers directed an episode of Broad City in Israel.
m/zero_motivation,Bruce DeMara,True,Toronto Star,Fresh,3.5/4,2014-12-11,"To the panoply of films that explore the banality and inanity of army life, here's a worthy addition told from a refreshing perspective: that of young women conscripts in the Israel Defence Forces."
m/zero_motivation,Tom Keogh,True,Seattle Times,Fresh,3/4,2014-12-11,"A series of absurd vignettes set in a remote military unit that is running on its own nutty, internal rules and values, this comedy's bite grows sharper the longer one watches."
m/zero_motivation,Dan Schindel,False,Paste Magazine,Fresh,8/10,2014-12-11,Zero Motivation's sense of humor is as dry as the Arava sands.
m/zero_motivation,Peter Keough,True,Boston Globe,Rotten,2/4,2014-12-11,It is much like the first season of a TV series that has gotten off to a slow start.
m/zero_motivation,Joe Morgenstern,True,Wall Street Journal,Fresh,,2014-12-11,"Here's a nice surprise, a zestful, slightly autobiographical debut feature from Israel, written and directed by a woman, Talya Lavie, that takes satirical aim at the passions, frustrations and sexual politics of women in the army."
m/zero_motivation,Mick LaSalle,True,San Francisco Chronicle,Rotten,2/4,2014-12-11,"Percolates at a low boil for 100 minutes, neither dull nor particularly compelling."
m/zero_motivation,Brian Orndorf,False,Blu-ray.com,Fresh,B,2014-12-11,"A dark comedy that could use a pinch more silliness, but writer/director Talya Lavie has firm handle on behavioral nuance and storytelling."
m/zero_motivation,Brad Wheeler,True,Globe and Mail,Fresh,,2014-12-12,"An engaging, desert-dry, feminist-minded comedy ..."
m/zero_motivation,Robert Levin,False,amNewYork,Fresh,3/4,2014-12-12,"The minutes, hours and days blend together and the movie achieves something profound in the malaise."
m/zero_motivation,Al Alexander,False,The Patriot Ledger,Fresh,B+,2014-12-13,"It's pretty funny stuff, especially if you like your comedy droll."
m/zero_motivation,Bill Goodykoontz,True,Arizona Republic,Fresh,3.5/5,2014-12-18,"There's method in the madness, but little of it elsewhere in ""Zero Motivation."""
m/zero_motivation,Ray Pride,False,Newcity,Fresh,,2014-12-23,"M*A*S*H meets Mean Girls on the way to Office Space? Young female soldiers at an artillery base in the south of Israel long to escape their remote posting as well as the inanities of military bureaucracy... smart, cheeky comedy."
m/zero_motivation,Bill Stamets,True,Chicago Sun-Times,Rotten,2/4,2015-01-07,The office comedy is weak. The gross-out gags are too safe. A covert lesbian crush is underused.
m/zero_motivation,Dann Gire,False,Chicago Daily Herald,Rotten,2/4,2015-01-07,"Lavie has a lot of provocative ideas in the oven here, most of them tend to be half-baked."
m/zero_motivation,Norm Schrager,False,Film Racket,Fresh,4/5,2015-01-08,"When Zero Motivation highlights the girls' pervasive ennui and restlessness, the film is at its strongest"
m/zero_motivation,Kenneth Turan,True,Los Angeles Times,Fresh,,2015-01-15,"Divided into three loosely connected stories involving the same players, ""Zero Motivation"" is strongest in its characters and its connection to an Israeli reality we can feel even if we've never experienced it."
m/zero_motivation,Marc Mohan,False,Oregonian,Fresh,B+,2015-01-15,"Although its three-part structure plays out more like sketch comedy than a fully-cooked story, Lavie's debut is an impressive and entertaining one."
m/zero_motivation,Fr. Chris Carpenter,False,Movie Dearest,Fresh,B,2015-01-23,Recommended. A M.A.S.H-esque combination of satire and seriousness.
m/zero_motivation,Tirdad Derakhshani,True,Philadelphia Inquirer,Fresh,3.5/4,2015-02-27,"A delightful, sharp dramedy that skewers the topic from every angle imaginable."
m/zero_motivation,Sean Burns,False,Spliced Personality,Fresh,,2015-06-09,"It sneaks up on you as it goes along, offering unexpected shadings and variations on the minor-key absurdism."
m/zero_motivation,Dennis Schwartz,False,Dennis Schwartz Movie Reviews,Fresh,B,2015-07-17,A very good debut directorial and writer effort by Israeli filmmaker Talya Lavie.
m/zero_motivation,Martin Tsai,False,Critic's Notebook,Fresh,,2015-10-08,"In a way the film is radically post-feminist, with women unapologetically succumbing to instincts both natural and cultural with no regard for the codes of conduct in the male-oriented microcosm."
m/zero_motivation,Jared Mobarak,False,The Film Stage,Fresh,B,2016-02-24,This isn't some fluff piece of sorority drama and jokes. There are still consequences for every action and just because Zohar is the lead doesn't mean she's immune to them.
m/zero_motivation,Hannah Brown,False,Jerusalem Post,Fresh,,2016-03-21,"One of the funniest, truest films ever made about being young, female and at the bottom of the food chain in a rigid, impersonal organization, [it] dazzles with its believable dialogue, spot-on acting, careful plotting and subversive black humor."
m/zero_motivation,Joe Bendel,False,Epoch Times,Fresh,3/5,2016-06-11,"Tonally, Zero is constantly shifting all over the place. You can never get too comfortable with the film, but that is what makes it distinctive."
m/zero_motivation,Natalia Hadjigeorgiou,False,Bust Magazine,Fresh,,2016-10-05,"The strength of the personal narrative combined with a fine balance of dark and comedic tones, as well as an overall excellent cast, makes this film well worth the watch."
m/zero_motivation,Cole Smithey,False,ColeSmithey.com,Fresh,B,2017-01-08,"Talya Lavie's 2014 black comedy, about a woman's place in the Israeli Army, plays like a cross between ""Reform School Girls"" and ""Catch 22."""
m/zero_motivation,Candice Frederick,False,Reel Talk Online,Fresh,B+,2017-09-02,First time feature writer/director Talya Lavie impressively creates a witty and tangible dramedy about working women hampered by their own stagnation.
m/zero_motivation,Steve Erickson,False,Gay City News,Fresh,,2018-02-16,"In the end, ""Zero Motivation"" feels a bit like a blown-up sitcom, but it's an extremely impressive one."
m/zero_motivation,Nicholas Bell,False,IONCINEMA.com,Fresh,3.5/5,2019-09-12,"Boredom, apathy, and contempt are the ingredients swirled about in Zero Motivation, and the results make for an indelibly entertaining film."
m/zero_motivation,VyceVictus,False,Birth.Movies.Death.,Fresh,,2020-02-06,"Zero Motivation is a laugh out loud, sharp and uproarious comedy with a solid sense of heart."
m/zero_motivation,Dan Scully,False,Cinema76,Fresh,,2020-04-10,"At the end of the day, Zero Motivation is a well-paced, very funny, effectively dramatic character piece with a mind toward feminism and personal growth."
m/zero_motivation,Michael J. Casey,False,Boulder Weekly,Fresh,4/5,2020-09-12,"Apparently, there isn't much difference between a desert army base and a suburban office building."
m/zerophilia,Dave White,False,Movies.com,Rotten,C-,2005-10-26,
m/zerophilia,Ed Gonzalez,False,Slant Magazine,Fresh,2.5/4,2006-09-15,"Zerophiliacs do not exist, but the conviction and daring of this feature-film debut by Martin Curland inspires belief in the impossible."
